city,fetched_at,station_timestamp,aqi,openweather_aqi_scale,pm25,pm10,o3,no2,so2,co,hour,day,month,day_of_week,aqi_change_rate,is_backfilled,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,cloud_cover,boundary_layer_height,ventilation_index,wind_speed_24h_mean,wind_u,wind_v,humidity,pressure,temperature,wind
Karachi,2026-06-30 15:00:00+00:00,2026-06-30 15:00:00+00:00,54,3.0,13.62,52.67,43.04,0.07,0.34,72.48,15,30,6,1,2.0,False,29.7,73.0,24.5,998.7,18.2,236.0,42.5,0.1,13.0,885.0,16107.0,18.4125,15.088483820501754,10.1773108431676,,,,
Karachi,2026-06-30 16:00:00+00:00,2026-06-30 16:00:00+00:00,56,3.0,14.63,56.82,43.29,0.07,0.35,72.3,16,30,6,1,2.0,False,29.6,75.0,24.6,999.3,18.8,240.0,43.9,0.0,19.0,875.0,16450.0,18.429166666666667,16.281277591147443,9.40000000000001,,,,
Karachi,2026-06-30 17:00:00+00:00,2026-06-30 17:00:00+00:00,58,3.0,15.64,60.85,44.07,0.07,0.36,72.65,17,30,6,1,2.0,False,29.4,76.0,24.7,1000.2,18.1,245.0,44.3,0.0,25.0,890.0,16109.000000000002,18.416666666666664,16.40417094536336,7.64939053750667,,,,
Karachi,2026-06-30 18:00:00+00:00,2026-06-30 18:00:00+00:00,61,3.0,16.86,66.08,45.31,0.07,0.37,73.25,18,30,6,1,3.0,False,29.3,77.0,24.8,1000.1,17.1,253.0,38.9,0.0,36.0,860.0,14706.000000000002,18.370833333333334,16.352811326967906,4.999556150758805,,,,
Karachi,2026-06-30 19:00:00+00:00,2026-06-30 19:00:00+00:00,64,3.0,18.24,72.56,46.67,0.07,0.39,73.7,19,30,6,1,3.0,False,29.1,78.0,24.8,999.8,16.0,249.0,36.7,0.0,23.0,820.0,13120.0,18.325,14.937286823955226,5.733887192724811,,,,
Karachi,2026-06-30 20:00:00+00:00,2026-06-30 20:00:00+00:00,67,3.0,19.6,79.63,47.66,0.08,0.4,74.04,20,30,6,1,3.0,False,28.9,79.0,24.9,999.7,15.3,251.0,34.6,0.0,35.0,760.0,11628.0,18.241666666666667,14.466434206669549,4.981192763194497,,,,
Karachi,2026-06-30 21:00:00+00:00,2026-06-30 21:00:00+00:00,69,3.0,20.66,85.76,47.92,0.08,0.41,73.81,21,30,6,1,2.0,False,28.7,80.0,24.9,999.2,15.5,252.0,33.1,0.0,39.0,765.0,11857.5,18.2125,14.74137600257488,4.789763412811687,,,,
Karachi,2026-06-30 22:00:00+00:00,2026-06-30 22:00:00+00:00,70,3.0,21.08,87.76,47.33,0.08,0.41,73.04,22,30,6,1,1.0,False,28.7,80.0,25.0,999.0,15.3,257.0,33.1,0.0,23.0,760.0,11628.0,18.1625,14.907861991214098,3.4417511314611384,,,,
Karachi,2026-06-30 23:00:00+00:00,2026-06-30 23:00:00+00:00,69,3.0,20.79,86.17,46.44,0.08,0.41,72.08,23,30,6,1,-1.0,False,28.5,82.0,25.1,998.7,15.3,261.0,33.1,0.0,39.0,740.0,11322.0,18.08333333333333,15.111631611105606,2.393447315115535,,,,
Karachi,2026-07-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,68,3.0,20.34,84.3,45.52,0.08,0.4,71.24,0,1,7,2,-1.0,False,28.5,85.0,25.6,998.5,15.4,263.0,32.4,0.0,38.0,690.0,10626.0,18.0375,15.28521073527636,1.8767878884392664,,,,
Karachi,2026-07-01 01:00:00+00:00,2026-07-01 01:00:00+00:00,67,3.0,19.92,82.14,45.04,0.08,0.4,70.82,1,1,7,2,-1.0,False,28.5,84.0,25.6,998.6,14.9,257.0,32.4,0.0,27.0,670.0,9983.0,17.979166666666664,14.518113965300005,3.3517707097235925,,,,
Karachi,2026-07-01 02:00:00+00:00,2026-07-01 02:00:00+00:00,66,3.0,19.4,78.82,45.19,0.08,0.39,70.88,2,1,7,2,-1.0,False,28.9,82.0,25.5,998.9,15.4,259.0,36.0,0.0,38.0,725.0,11165.0,17.829166666666666,15.117058625094025,2.9384585287988,,,,
Karachi,2026-07-01 03:00:00+00:00,2026-07-01 03:00:00+00:00,65,3.0,18.89,75.09,45.66,0.07,0.38,71.23,3,1,7,2,-1.0,False,29.8,77.0,25.3,999.1,17.0,254.0,41.0,0.1,58.0,795.0,13515.0,17.712500000000002,16.341448830951425,4.685835048888981,,,,
Karachi,2026-07-01 04:00:00+00:00,2026-07-01 04:00:00+00:00,64,3.0,18.51,72.18,46.0,0.07,0.37,71.18,4,1,7,2,-1.0,False,30.6,71.0,24.8,999.4,18.2,252.0,44.3,0.1,59.0,890.0,16198.0,17.599999999999998,17.309228596571792,5.624109297624045,,,,
Karachi,2026-07-01 05:00:00+00:00,2026-07-01 05:00:00+00:00,65,3.0,18.79,72.26,45.59,0.06,0.38,70.71,5,1,7,2,1.0,False,31.2,69.0,24.8,999.3,18.8,249.0,46.4,0.1,99.0,895.0,16826.0,17.537499999999998,17.551312018147392,6.737317451451654,,,,
Karachi,2026-07-01 06:00:00+00:00,2026-07-01 06:00:00+00:00,66,3.0,19.36,74.67,44.62,0.06,0.39,69.76,6,1,7,2,1.0,False,31.1,69.0,24.8,999.4,18.0,245.0,47.9,0.1,100.0,845.0,15210.0,17.479166666666668,16.313540166659696,7.607128711332599,,,,
Karachi,2026-07-01 07:00:00+00:00,2026-07-01 07:00:00+00:00,67,3.0,19.96,76.82,43.5,0.05,0.4,68.86,7,1,7,2,1.0,False,31.3,68.0,24.8,999.2,18.0,242.0,45.7,0.0,56.0,935.0,16830.0,17.441666666666666,15.893056671460686,8.450488130146034,,,,
Karachi,2026-07-01 08:00:00+00:00,2026-07-01 08:00:00+00:00,68,3.0,20.22,77.02,42.45,0.05,0.41,68.02,8,1,7,2,1.0,False,31.8,67.0,24.9,998.6,18.2,237.0,46.8,0.1,93.0,925.0,16835.0,17.412499999999998,15.26380433660672,9.91243043727349,,,,
Karachi,2026-07-01 09:00:00+00:00,2026-07-01 09:00:00+00:00,68,3.0,20.09,75.9,41.65,0.05,0.4,67.61,9,1,7,2,0.0,False,31.3,69.0,25.1,998.0,18.0,236.0,46.4,0.3,85.0,815.0,14670.0,17.358333333333334,14.922676305990745,10.06547226247345,,,,
Karachi,2026-07-01 10:00:00+00:00,2026-07-01 10:00:00+00:00,67,3.0,19.77,75.62,41.24,0.04,0.4,67.75,10,1,7,2,-1.0,False,31.3,70.0,25.1,997.7,18.0,236.0,45.7,0.1,50.0,880.0,15840.0,17.266666666666666,14.922676305990745,10.06547226247345,,,,
Karachi,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,67,3.0,19.51,75.97,40.85,0.04,0.41,67.95,11,1,7,2,0.0,False,31.2,70.0,25.1,997.2,17.4,237.0,46.1,0.1,60.0,885.0,15398.999999999998,17.2,14.59286788225038,9.476719209261468,,,,
Karachi,2026-07-01 12:00:00+00:00,2026-07-01 12:00:00+00:00,66,3.0,19.41,76.35,40.37,0.05,0.41,67.93,12,1,7,2,-1.0,False,31.4,69.0,25.0,997.1,16.4,239.0,43.9,0.2,38.0,875.0,14349.999999999998,17.095833333333335,14.057543731514638,8.446624428524892,,,,
Karachi,2026-07-01 13:00:00+00:00,2026-07-01 13:00:00+00:00,66,3.0,19.3,77.13,39.95,0.06,0.42,67.96,13,1,7,2,0.0,False,30.4,74.0,25.3,997.1,16.4,234.0,41.4,0.2,71.0,735.0,12053.999999999998,17.004166666666666,13.267878707749135,9.63967813759656,,,,
Karachi,2026-07-01 14:00:00+00:00,2026-07-01 14:00:00+00:00,65,3.0,18.91,76.72,39.52,0.07,0.42,67.85,14,1,7,2,-1.0,False,29.9,78.0,25.5,997.3,17.8,230.0,42.5,0.1,48.0,755.0,13439.0,16.979166666666668,13.635591087517808,11.441619452420404,,,,
Karachi,2026-07-01 15:00:00+00:00,2026-07-01 15:00:00+00:00,64,3.0,18.45,75.5,39.17,0.08,0.43,67.82,15,1,7,2,-1.0,False,29.6,80.0,25.8,997.9,17.2,235.0,42.1,0.2,29.0,710.0,12212.0,16.9375,14.089415161770654,9.865514705237995,,,,
Karachi,2026-07-01 16:00:00+00:00,2026-07-01 16:00:00+00:00,63,3.0,17.98,73.56,39.11,0.08,0.43,67.86,16,1,7,2,-1.0,False,29.4,81.0,25.8,998.9,16.3,241.0,41.4,0.0,20.0,750.0,12225.0,16.833333333333332,14.256301226372154,7.902396810015291,,,,
Karachi,2026-07-01 17:00:00+00:00,2026-07-01 17:00:00+00:00,63,3.0,18.05,74.25,39.28,0.09,0.44,68.16,17,1,7,2,0.0,False,29.2,83.0,26.0,999.8,14.8,248.0,40.7,0.0,18.0,710.0,10508.0,16.695833333333333,13.722321047588451,5.544177582555502,,,,
Karachi,2026-07-01 18:00:00+00:00,2026-07-01 18:00:00+00:00,65,3.0,18.79,79.17,39.14,0.09,0.45,68.18,18,1,7,2,2.0,False,29.6,80.0,25.8,999.5,14.0,246.0,32.4,0.0,34.0,805.0,11270.0,16.566666666666666,12.789636406996411,5.694313003061201,,,,
Karachi,2026-07-01 19:00:00+00:00,2026-07-01 19:00:00+00:00,67,3.0,19.81,85.89,38.63,0.09,0.47,67.68,19,1,7,2,2.0,False,29.3,81.0,25.6,999.5,13.3,245.0,30.6,0.0,20.0,780.0,10374.0,16.454166666666666,12.053893567587442,5.62082288115131,,,,
Karachi,2026-07-01 20:00:00+00:00,2026-07-01 20:00:00+00:00,69,3.0,20.54,89.43,38.09,0.1,0.48,66.89,20,1,7,2,2.0,False,29.2,81.0,25.6,999.4,13.4,248.0,28.8,0.0,48.0,680.0,9112.0,16.375,12.42426365119495,5.0197283517732245,,,,
Karachi,2026-07-01 21:00:00+00:00,2026-07-01 21:00:00+00:00,69,3.0,20.6,88.24,37.93,0.1,0.48,66.4,21,1,7,2,0.0,False,28.8,84.0,25.8,999.0,13.2,248.0,28.4,0.1,65.0,610.0,8052.0,16.279166666666665,12.238826880281591,4.944807033090042,,,,
Karachi,2026-07-01 22:00:00+00:00,2026-07-01 22:00:00+00:00,68,3.0,20.0,81.79,38.46,0.1,0.47,66.26,22,1,7,2,-1.0,False,28.7,85.0,25.9,998.8,12.7,259.0,28.4,0.1,30.0,620.0,7874.0,16.17083333333333,12.466665229785333,2.423274241282128,,,,
Karachi,2026-07-01 23:00:00+00:00,2026-07-01 23:00:00+00:00,65,3.0,18.89,74.26,39.73,0.09,0.45,66.71,23,1,7,2,-3.0,False,28.6,86.0,26.0,998.5,12.6,257.0,27.0,0.0,21.0,580.0,7308.0,16.058333333333334,12.277062816293965,2.834383284732702,,,,
Karachi,2026-07-02 00:00:00+00:00,2026-07-02 00:00:00+00:00,63,3.0,17.85,68.91,41.2,0.09,0.44,67.38,0,2,7,3,-2.0,False,28.6,87.0,26.3,998.4,12.1,255.0,27.7,0.0,47.0,600.0,7260.0,15.920833333333333,11.687702498097726,3.1317104457405,,,,
Karachi,2026-07-02 01:00:00+00:00,2026-07-02 01:00:00+00:00,61,3.0,16.96,64.87,42.41,0.08,0.43,67.79,1,2,7,3,-2.0,False,28.5,87.0,26.2,998.8,11.6,257.0,25.6,0.0,41.0,585.0,6786.0,15.783333333333331,11.302692751508728,2.609432230388837,,,,
Karachi,2026-07-02 02:00:00+00:00,2026-07-02 02:00:00+00:00,60,3.0,16.39,61.15,43.26,0.09,0.41,68.07,2,2,7,3,-1.0,False,29.0,84.0,26.1,999.3,11.8,254.0,29.5,0.0,26.0,625.0,7375.0,15.633333333333333,11.342888012072166,3.252520798640587,,,,
Karachi,2026-07-02 03:00:00+00:00,2026-07-02 03:00:00+00:00,59,3.0,16.09,57.56,43.84,0.08,0.4,68.09,3,2,7,3,-1.0,False,29.9,78.0,25.8,999.6,12.3,248.0,30.6,0.0,22.0,725.0,8917.5,15.4375,11.404361411171484,4.607661099015721,,,,
